epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.21784348785877228,1.7932837009429932,0.001,0.04254254326224327,1.8142890930175781
1,0.11716058105230331,1.7929246425628662,0.001,0.043043043464422226,1.7935879230499268
2,0.158636674284935,1.7924247980117798,0.001,0.0855855867266655,1.793739676475525
3,0.11734853684902191,1.791754961013794,0.001,0.10460460186004639,1.7874952554702759
4,0.14554226398468018,1.7915351390838623,0.001,0.10760761052370071,1.7887458801269531
5,0.15951381623744965,1.7910981178283691,0.001,0.26276275515556335,1.785607099533081
6,0.155691996216774,1.790286660194397,0.001,0.23373372852802277,1.794512391090393
7,0.2036839723587036,1.7637208700180054,0.001,0.315315306186676,1.6683526039123535
8,0.2214147001504898,1.700788974761963,0.001,0.22922922670841217,1.585046648979187
9,0.24835535883903503,1.634641170501709,0.001,0.43293294310569763,1.4736175537109375
10,0.28187456727027893,1.589335322380066,0.001,0.26076075434684753,1.4151633977890015
11,0.3147045969963074,1.5577844381332397,0.001,0.3058058023452759,1.368210792541504
12,0.2945304214954376,1.52824068069458,0.001,0.331331342458725,1.364695429801941
13,0.3123864531517029,1.4862617254257202,0.001,0.3658658564090729,1.3405157327651978
14,0.29102185368537903,1.4074965715408325,0.001,0.3888888955116272,1.2872599363327026
15,0.38230687379837036,1.2717074155807495,0.001,0.5940940976142883,1.0351794958114624
16,0.46043482422828674,1.1720926761627197,0.001,0.6166166067123413,1.0170831680297852
17,0.5272852778434753,1.0718382596969604,0.001,0.7412412166595459,0.7716386914253235
18,0.5727711319923401,0.9833070635795593,0.001,0.7352352142333984,0.7467830777168274
19,0.5969550609588623,0.9293537139892578,0.001,0.7407407164573669,0.6893737316131592
20,0.6084831953048706,0.904800534248352,0.001,0.7547547817230225,0.6812447905540466
21,0.6235824823379517,0.8751120567321777,0.001,0.7907907962799072,0.5836674571037292
22,0.6347346901893616,0.8532759547233582,0.001,0.7887887954711914,0.605571448802948
23,0.6357371211051941,0.8467389941215515,0.001,0.7677677869796753,0.6045320630073547
24,0.6441951990127563,0.8178713321685791,0.001,0.7897897958755493,0.5762256979942322
25,0.649645984172821,0.8005922436714172,0.001,0.8113113045692444,0.5355967879295349
26,0.6547209024429321,0.7862640619277954,0.001,0.8038038015365601,0.5233781933784485
27,0.6630536913871765,0.7648860812187195,0.001,0.7907907962799072,0.5445888042449951
28,0.6740179061889648,0.7490653395652771,0.001,0.8213213086128235,0.4703184962272644
29,0.6750203371047974,0.743545413017273,0.001,0.7702702879905701,0.6071034073829651
30,0.6799072623252869,0.7252387404441833,0.001,0.7917917966842651,0.5266334414482117
31,0.682350754737854,0.7111772894859314,0.001,0.8203203082084656,0.495326966047287
32,0.6969488263130188,0.6956538558006287,0.0005,0.826826810836792,0.4629404842853546
33,0.6963849663734436,0.6965543627738953,0.0005,0.8193193078041077,0.46591243147850037
34,0.6965728998184204,0.682959258556366,0.0005,0.827327311038971,0.45085352659225464
35,0.7045924663543701,0.6657096147537231,0.0005,0.8353353142738342,0.4430009126663208
36,0.6997681856155396,0.6783999800682068,0.0005,0.8338338136672974,0.4230082631111145
37,0.7121107578277588,0.6619880795478821,0.0005,0.8388388156890869,0.43865323066711426
38,0.7140529751777649,0.6514905095100403,0.0005,0.8403403162956238,0.4349614083766937
39,0.7161205410957336,0.6524459719657898,0.0005,0.8238238096237183,0.4650227427482605
40,0.7155566811561584,0.64240962266922,0.00025,0.8513513803482056,0.4110768139362335
41,0.7171229720115662,0.634443998336792,0.00025,0.8458458185195923,0.41473299264907837
42,0.7202556133270264,0.6310783624649048,0.00025,0.8523523807525635,0.4123849868774414
43,0.7177495360374451,0.6263639330863953,0.00025,0.8468468189239502,0.4038934111595154
44,0.7208194732666016,0.6236861944198608,0.00025,0.8363363146781921,0.4334181547164917
45,0.7200050354003906,0.627371609210968,0.00025,0.8388388156890869,0.423671156167984
46,0.734227180480957,0.6069002747535706,0.00025,0.8443443179130554,0.40551847219467163
47,0.7293402552604675,0.6181948184967041,0.000125,0.8533533811569214,0.3979446589946747
48,0.7298414707183838,0.6039268374443054,0.000125,0.8538538813591003,0.39172476530075073
49,0.728337824344635,0.6146141886711121,0.000125,0.8498498201370239,0.40475961565971375
