epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.20493704080581665,1.7936325073242188,0.001,0.042042043060064316,1.8234965801239014
1,0.12850071489810944,1.7925187349319458,0.001,0.13813814520835876,1.7949132919311523
2,0.16346094012260437,1.792104959487915,0.001,0.091091088950634,1.7912343740463257
3,0.11904016137123108,1.790453553199768,0.001,0.1066066101193428,1.788536787033081
4,0.1412818729877472,1.7898099422454834,0.001,0.13913914561271667,1.7884196043014526
5,0.1459808349609375,1.789271593093872,0.001,0.045545544475317,1.7940884828567505
6,0.1649019420146942,1.7880418300628662,0.001,0.042042043060064316,1.7916620969772339
7,0.13113214075565338,1.7871184349060059,0.001,0.04154154285788536,1.8065813779830933
8,0.13169601559638977,1.7842870950698853,0.0005,0.3388388454914093,1.7901898622512817
9,0.18062777817249298,1.7832356691360474,0.0005,0.31381380558013916,1.7967647314071655
10,0.1793120801448822,1.7821382284164429,0.0005,0.091091088950634,1.7958866357803345
11,0.16383685171604156,1.7788217067718506,0.00025,0.10010010004043579,1.8047853708267212
12,0.11741118878126144,1.7780970335006714,0.00025,0.26626625657081604,1.7890945672988892
13,0.20694191753864288,1.7772932052612305,0.00025,0.09709709882736206,1.79387366771698
14,0.1356431245803833,1.7747453451156616,0.000125,0.21821822226047516,1.794922947883606
15,0.1576968878507614,1.7746423482894897,0.000125,0.2057057023048401,1.7971413135528564
16,0.2241087704896927,1.772754430770874,0.000125,0.10910911113023758,1.799445629119873
17,0.12856337428092957,1.77105712890625,6.25e-05,0.1476476490497589,1.797573447227478
18,0.17310945689678192,1.772118091583252,6.25e-05,0.21071070432662964,1.7980685234069824
19,0.19716809689998627,1.7702523469924927,6.25e-05,0.23173172771930695,1.7958956956863403
