epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.22617630660533905,1.7932289838790894,0.001,0.044044043868780136,1.7999132871627808
1,0.1217968761920929,1.790991187095642,0.001,0.05955956131219864,1.79145085811615
2,0.13495394587516785,1.792049527168274,0.001,0.08958958834409714,1.795161485671997
3,0.11120857298374176,1.791693925857544,0.001,0.2212212234735489,1.785457730293274
4,0.17868554592132568,1.7910934686660767,0.001,0.25075075030326843,1.767201542854309
5,0.18194349110126495,1.7896955013275146,0.001,0.05355355516076088,1.7934470176696777
6,0.16966354846954346,1.79000723361969,0.001,0.3453453481197357,1.7871184349060059
7,0.11503038555383682,1.7904919385910034,0.001,0.27177175879478455,1.7909586429595947
8,0.15838606655597687,1.7868640422821045,0.0005,0.29279279708862305,1.7909847497940063
9,0.20418520271778107,1.7068240642547607,0.0005,0.5120120048522949,1.4853187799453735
10,0.31583234667778015,1.4953724145889282,0.0005,0.20520520210266113,1.394737720489502
11,0.32303741574287415,1.400800108909607,0.0005,0.4254254400730133,1.314980387687683
12,0.29202431440353394,1.3098586797714233,0.0005,0.3278278410434723,1.287756085395813
13,0.3608796298503876,1.1687135696411133,0.0005,0.3923923969268799,1.267958402633667
14,0.4899442493915558,0.9970741271972656,0.0005,0.5635635852813721,1.0201799869537354
15,0.6079819798469543,0.8663586378097534,0.0005,0.6791791915893555,0.8445048928260803
16,0.67000812292099,0.7653924226760864,0.0005,0.6941941976547241,0.8055911064147949
17,0.7396153211593628,0.6403249502182007,0.0005,0.7432432174682617,0.7212773561477661
18,0.7918676733970642,0.5268878936767578,0.0005,0.7627627849578857,0.7189767956733704
19,0.8319027423858643,0.4347715377807617,0.0005,0.8133133053779602,0.5491970777511597
20,0.8490695953369141,0.39874422550201416,0.0005,0.8188188076019287,0.5410628914833069
21,0.8555228114128113,0.3655925691127777,0.0005,0.86836838722229,0.4113330841064453
22,0.8793308734893799,0.3116721510887146,0.0005,0.8718718886375427,0.3862191438674927
23,0.8808345198631287,0.31087109446525574,0.0005,0.8783783912658691,0.37098783254623413
24,0.8820875883102417,0.28603723645210266,0.0005,0.8748748898506165,0.38018110394477844
