epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.18977507948875427,1.7939939498901367,0.001,0.043043043464422226,1.8229689598083496
1,0.11885220557451248,1.7927734851837158,0.001,0.13813814520835876,1.7945033311843872
2,0.16747070848941803,1.791907787322998,0.001,0.09209208935499191,1.7885692119598389
3,0.1126495823264122,1.7904555797576904,0.001,0.1056056022644043,1.7883243560791016
4,0.138149231672287,1.78999924659729,0.001,0.11161161214113235,1.7883588075637817
5,0.14159514009952545,1.7896841764450073,0.001,0.3478478491306305,1.7902684211730957
6,0.17298415303230286,1.789193034172058,0.001,0.2722722589969635,1.7875689268112183
7,0.14078065752983093,1.7881219387054443,0.001,0.041041042655706406,1.80394446849823
8,0.13401415944099426,1.7871787548065186,0.001,0.3398398458957672,1.7871029376983643
9,0.15719565749168396,1.786007285118103,0.001,0.32582584023475647,1.7899123430252075
10,0.1637115478515625,1.7839463949203491,0.001,0.09209208935499191,1.7935189008712769
11,0.1627091020345688,1.784134864807129,0.001,0.045045044273138046,1.8010700941085815
12,0.11183509975671768,1.7802541255950928,0.0005,0.2632632553577423,1.7812975645065308
13,0.17574086785316467,1.777712345123291,0.0005,0.09309308975934982,1.7885807752609253
14,0.13163335621356964,1.7748239040374756,0.0005,0.11461461335420609,1.790664792060852
15,0.11678466200828552,1.7744383811950684,0.0005,0.11761761456727982,1.7895346879959106
16,0.22398346662521362,1.769715666770935,0.00025,0.08608608692884445,1.805335283279419
17,0.12417767941951752,1.7682753801345825,0.00025,0.12812812626361847,1.7902406454086304
18,0.16552847623825073,1.7651869058609009,0.00025,0.0955955982208252,1.8082629442214966
19,0.11603283137083054,1.7654796838760376,0.000125,0.10710711032152176,1.7976503372192383
20,0.14090596139431,1.762355923652649,0.000125,0.21371372044086456,1.7914167642593384
21,0.17429985105991364,1.7629514932632446,0.000125,0.2542542517185211,1.7901487350463867
22,0.1888352930545807,1.760522723197937,6.25e-05,0.14464464783668518,1.7926580905914307
23,0.14980264008045197,1.7618181705474854,6.25e-05,0.14614614844322205,1.7923893928527832
24,0.15894994139671326,1.7595585584640503,6.25e-05,0.21271272003650665,1.7926483154296875
25,0.16082952916622162,1.7589226961135864,3.125e-05,0.20270270109176636,1.7916067838668823
26,0.17166844010353088,1.7597159147262573,3.125e-05,0.1766766756772995,1.7908494472503662
27,0.1746131181716919,1.755722165107727,3.125e-05,0.20470470190048218,1.7900375127792358
