epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.21583861112594604,1.7937169075012207,0.001,0.042042043060064316,1.808931589126587
1,0.13081887364387512,1.7932180166244507,0.001,0.046046044677495956,1.7955855131149292
2,0.16440072655677795,1.7917414903640747,0.001,0.0810810774564743,1.7976478338241577
3,0.11515568941831589,1.791637897491455,0.001,0.1056056022644043,1.7879127264022827
4,0.14547960460186005,1.7911947965621948,0.001,0.11061061173677444,1.7880221605300903
5,0.15406303107738495,1.789973497390747,0.001,0.08158158510923386,1.795460820198059
6,0.13789862394332886,1.7897555828094482,0.001,0.1166166141629219,1.7886319160461426
7,0.17743249237537384,1.7852977514266968,0.0005,0.2687687575817108,1.7880711555480957
8,0.24603721499443054,1.656912088394165,0.0005,0.18818819522857666,1.470969557762146
9,0.29089656472206116,1.5282377004623413,0.0005,0.44844844937324524,1.4129117727279663
10,0.3167094886302948,1.4648810625076294,0.0005,0.3723723590373993,1.3507907390594482
11,0.3424597382545471,1.4180026054382324,0.0005,0.3843843936920166,1.3182910680770874
12,0.3199674189090729,1.3709696531295776,0.0005,0.3498498499393463,1.2585591077804565
13,0.40937283635139465,1.2230256795883179,0.0005,0.47397395968437195,1.1837010383605957
14,0.4568636119365692,1.1167527437210083,0.0005,0.5410410165786743,1.1155165433883667
15,0.4890044629573822,1.0611785650253296,0.0005,0.6211211085319519,0.9610472917556763
16,0.5560428500175476,0.9754903316497803,0.0005,0.6131131052970886,0.9693254828453064
17,0.6104880571365356,0.8910415768623352,0.0005,0.7227227091789246,0.7833969593048096
18,0.6493327617645264,0.8046431541442871,0.0005,0.7382382154464722,0.7241794466972351
19,0.6758348345756531,0.7382650375366211,0.0005,0.7637637853622437,0.654951274394989
20,0.7114216089248657,0.6776627898216248,0.0005,0.7787787914276123,0.5873273611068726
21,0.7187519669532776,0.6303071975708008,0.0005,0.804304301738739,0.5409088730812073
22,0.743499755859375,0.5915919542312622,0.0005,0.8238238096237183,0.5051427483558655
23,0.7549652457237244,0.5618258118629456,0.0005,0.8388388156890869,0.44629573822021484
24,0.7670571804046631,0.5287129282951355,0.0005,0.8203203082084656,0.4940871298313141
25,0.7654282450675964,0.5237606763839722,0.0005,0.8613613843917847,0.3994012773036957
26,0.785414457321167,0.4956948757171631,0.0005,0.8453453183174133,0.41817715764045715
27,0.7906146049499512,0.47678664326667786,0.0005,0.8468468189239502,0.4835900068283081
28,0.7955015301704407,0.47089657187461853,0.0005,0.879379391670227,0.36224234104156494
29,0.8048368096351624,0.4398781955242157,0.0005,0.86836838722229,0.40086427330970764
30,0.8083453178405762,0.4340274930000305,0.0005,0.8673673868179321,0.3901916742324829
31,0.814923882484436,0.4171200394630432,0.0005,0.8858858942985535,0.3403934836387634
32,0.8194348812103271,0.4054565727710724,0.0005,0.8903903961181641,0.3170686662197113
33,0.8227554559707642,0.4077751338481903,0.0005,0.8848848938941956,0.3347010314464569
34,0.8332810997962952,0.37916022539138794,0.0005,0.8928928971290588,0.30217161774635315
35,0.8366643786430359,0.366646409034729,0.0005,0.8843843936920166,0.31960329413414
36,0.8334064483642578,0.3772675693035126,0.0005,0.891391396522522,0.2985134720802307
37,0.8440573811531067,0.36081358790397644,0.0005,0.8973973989486694,0.28845566511154175
38,0.8482550978660583,0.3460860550403595,0.0005,0.9044044017791748,0.24854327738285065
39,0.8519516587257385,0.33361050486564636,0.0005,0.9009009003639221,0.2748817801475525
40,0.8506985902786255,0.3334228992462158,0.0005,0.8953953981399536,0.2965797185897827
41,0.8545203804969788,0.32887211441993713,0.0005,0.9089089035987854,0.25172027945518494
42,0.8637930154800415,0.3040035367012024,0.00025,0.9099099040031433,0.2475639432668686
43,0.863542377948761,0.3035622835159302,0.00025,0.9089089035987854,0.23872695863246918
44,0.8714366555213928,0.28327691555023193,0.00025,0.9054054021835327,0.24900977313518524
45,0.8688052296638489,0.2860528230667114,0.00025,0.9114114046096802,0.23180001974105835
46,0.8745065927505493,0.2759645879268646,0.00025,0.9094094038009644,0.2470041811466217
47,0.8714366555213928,0.2780130207538605,0.00025,0.9084084033966064,0.2340332418680191
48,0.8739427328109741,0.2784125506877899,0.00025,0.9049049019813538,0.24215687811374664
49,0.8778272271156311,0.2708424925804138,0.000125,0.913913905620575,0.22330552339553833
